"t" "houseId" "Q" "Ta" "G" "Ws" "sunElev"
"2008-11-19" 18 NA 5.04228645833333 19.0552069270833 5.422790625 0.173212974891159
"2008-11-20" 18 NA 7.40335694444444 14.3939481134259 4.14076944444444 0.170759785462994
"2008-11-21" 18 NA 5.75087013888889 32.1038480150463 4.83366145833333 0.168395186519033
"2008-11-22" 18 NA 1.02315555555556 50.3845520833333 3.25989444444444 0.166122142833543
"2008-11-23" 18 NA 0.593445138888889 51.1317370891204 4.13176840277778 0.163941360923821
"2008-11-24" 18 NA 0.620422916666667 43.7854011574074 1.67087083333333 0.161853779585086
"2008-11-25" 18 NA 0.00579583333333332 47.7785823148148 1.64985520833333 0.1598609042612
"2008-11-26" 18 NA 1.08360451388889 46.4851230729167 2.17385138888889 0.157614989656336
"2008-11-27" 18 NA 5.75592638888889 13.2775192766204 3.25593715277778 0.155818980094811
"2008-11-28" 18 NA 7.26610625 7.75305321180556 5.50251666666667 0.154121926805279
"2008-11-29" 18 NA 4.66220451388889 16.4423382986111 3.18636770833333 0.15218226034049
"2008-11-30" 18 NA 1.90849583333333 7.71979170138889 1.38282430555556 0.150690071332805
"2008-12-01" 18 2.59999990463257 2.71294791666667 8.55309835648148 1.17710243055556 0.148960800813237
"2008-12-02" 18 2.85704225805444 2.58650520833333 20.8082678125 1.636896875 0.147678383153329
"2008-12-03" 18 2.61874999023146 2.67857534722222 14.4173912384259 2.481990625 0.145828587160439
"2008-12-04" 18 3.00347220980459 0.602563888888889 6.87111791666667 1.14309131944444 0.144762263188866
"2008-12-05" 18 3.11944443649716 1.23194027777778 16.9126042997685 3.31453263888889 0.14347033841968
"2008-12-06" 18 2.68958331561751 4.04846006944444 8.86739878472222 1.42763402777778 0.142291224372827
"2008-12-07" 18 2.66458332621389 3.57975902777778 9.9883432349537 1.42502881944444 0.141225632729298
"2008-12-08" 18 2.69097221808301 3.42425868055556 25.7796449074074 1.80417916666667 0.139945227247974
"2008-12-09" 18 2.54583332935969 5.293059375 6.71017575810185 3.84011805555556 0.138782209956922
